Song Name,Blues,Classical,Country,Electronic,Hip-Hop,Jazz,Metal,Pop,Reggae,Rock
Let's Dance - 2018 Remaster _by_ David Bowie,5.1357937,-7.4434667,-1.7987123,0.2095179,-0.2742581,2.9370139,1.0768709,-0.866528,0.56615645,11.035267
Life on Mars - 2015 Remaster _by_ David Bowie,5.1841083,-1.7521783,1.436158,-2.8139243,-3.0956228,-0.2182303,0.4460916,-0.9803705,-1.1819501,11.096262
Limelight _by_ Rush,3.741516,-3.763283,2.8970299,-0.029162228,-2.984051,0.99917096,3.472912,-0.16603751,-1.2358918,9.568575
Lithium _by_ Nirvan,3.376164,-3.7579746,2.8122795,-2.8707001,-3.0861225,-1.108587,5.9060802,-2.5908532,-1.6956866,9.866642
Little Lies - 2017 Remaster _by_ Fleetwood Mac,2.541014,-3.4086416,1.9912059,0.37778848,0.050538834,-0.32004458,2.0474482,0.5237823,-0.09742624,7.184878
Love Bites - Remastered 2017 _by_ Def Leppard,4.245201,-4.2492237,1.501655,2.0412505,-0.53796685,-0.7303005,4.461474,-4.083536,-1.5028718,8.844877
Misery Business _by_ Paramore,1.7658786,-6.2467756,1.5702307,2.4398699,-1.4293247,0.20993847,4.0321035,1.021082,0.24359773,9.410769
Misunderstanding _by_ Genesis,3.6599655,-2.3542562,0.46468213,-1.0554409,-2.99203,3.108736,0.820425,-0.62990844,-2.6082225,8.446145
Modern Love - 2018 Remaster _by_ David Bowie,4.9752116,-5.063917,3.2520247,-1.5105894,-4.9642057,0.8216118,5.176053,-2.4999137,-0.79259473,11.573076
Moonage Daydream - 2012 Remaster _by_ David Bowie,5.6330986,-3.788292,-0.20684245,-4.4926753,-4.3326178,-2.2514126,1.8612124,-2.1922593,2.7612875,11.835207
Movin' Out (Anthony's Song) _by_ Billy Joel,4.8076725,-2.8120236,1.0113366,-2.6487877,-3.004445,2.7580984,-0.46600026,-1.1813253,-1.074717,10.927799
My Life _by_ Billy Joel,2.0695615,-2.6412516,2.4936764,-1.2558905,-2.0579731,0.81932765,1.8386014,-0.08935876,-0.45794684,8.141111
Never Going Back Again - 2004 Remaster _by_ Fleetwood Mac,5.262657,-5.757622,-4.012127,5.0720673,-1.7779102,2.65059,-5.500968,0.6737438,4.827406,14.469734
Only the Good Die Young _by_ Billy Joel,4.178858,-3.3569252,0.70255935,0.603496,-2.3418798,0.15609854,2.218978,-1.523192,-0.052667268,9.0117655
Over the Hills and Far Away - Remaster _by_ Led Zeppelin,4.646646,-3.7284172,0.698353,-1.2910795,-2.1234179,0.4949655,2.884644,-3.3073297,-0.48773855,11.466747
Photograph _by_ Def Leppard,2.4969108,-4.1245303,1.8251171,-0.33752042,-1.330624,-1.5504636,7.362402,-1.5531621,-0.32180822,7.883044
Piano Man _by_ Billy Joel,4.46494,-2.0729291,1.708793,-1.3976128,-5.7494574,1.883356,0.7365579,-2.527192,0.92150867,10.899454
Pour Some Sugar On Me - Remastered 2017 _by_ Def Leppard,1.6617998,-5.3298006,1.6121731,2.0262058,-0.14020824,0.43572026,3.8695242,0.69733614,-0.6092005,7.2957463
Ramble On - 1990 Remaster _by_ Led Zeppelin,6.14966,-5.0496573,2.0349548,-2.8969991,-5.0103216,-1.2870635,4.8949533,-3.1284928,0.34076768,11.151571
Rebel Rebel - 2016 Remaster _by_ David Bowie,2.70237,-1.3939906,1.7861465,-2.1902375,-3.1322837,1.4795033,-0.10269268,0.096588746,1.3032548,8.848331
Red Barchetta _by_ Rush,3.2591853,-2.444937,4.6811867,-2.3338559,-4.123157,-1.4993161,8.778833,-2.1850262,-2.0639327,8.144733
Rhiannon _by_ Fleetwood Mac,1.5104761,-3.1366396,0.77784127,-3.3069012,-1.5358428,0.9510414,2.9612277,1.122819,0.73501486,11.071547
Rock and Roll - Remaster _by_ Led Zeppelin,6.2609773,-2.7532265,1.2522409,-1.5975511,-4.6799636,-2.2819388,5.7982607,-6.5288363,0.47447148,11.70209
Rock N Roll Train _by_ ACDC,2.552718,-3.8821552,4.07843,-0.12525171,-1.2868029,0.6037664,4.4635944,-2.1466136,-1.7352885,10.271219
Rock Of Ages _by_ Def Leppard,4.0493526,-6.4306335,1.6820443,-1.5114487,-2.2477963,1.2348465,3.8261793,-0.54787076,-1.4770849,9.512889
Running Out Of Time _by_ Paramore,5.2986174,-3.7007277,-3.7157614,-0.4366867,1.3082598,2.941337,-2.7802382,-2.7593215,0.9856809,10.829628
She's Always a Woman _by_ Billy Joel,3.7992766,-2.1636584,0.26159075,-0.72880715,-0.77157855,2.256628,-1.7068944,-2.6965375,0.7287633,12.73222
Shoot to Thrill _by_ ACDC,3.8215468,-2.6399083,3.3776371,-1.4431856,-3.4275844,-0.93982905,6.04682,-3.6530817,-2.026811,11.357969
Smells Like Teen Spirit _by_ Nirvan,4.813054,-3.0362804,2.5816598,-2.1414309,-3.1505413,-2.0220113,7.714295,-4.4689045,-2.3557594,12.120274
Something In The Way _by_ Nirvan,3.5264606,-4.0193167,-2.0874214,-1.8614088,1.3847133,4.3417416,-1.2739854,-1.9616998,2.15856,11.218953
Space Oddity - 2015 Remaster _by_ David Bowie,6.899303,-3.1955526,2.8662415,-5.290933,-4.368699,-0.62253267,5.059019,-3.7451813,-1.7141755,12.079907
Spillways [Feat. Joe Elliott] _by_ Ghost,1.981921,-5.1901364,5.210976,4.4014645,-1.3986505,-0.4870215,4.819207,1.5157653,0.4138677,5.930569
Stairway to Heaven - Remaster _by_ Led Zeppelin,6.482384,0.791921,-1.1467047,-3.047645,-7.3654,1.2653354,-0.69578785,-6.3140264,3.0720825,14.831757
Starman - 2012 Remaster _by_ David Bowie,5.7522783,-2.264704,1.3539705,-4.730873,-4.53306,0.38110465,0.84097785,-3.6202767,0.5978922,12.051177
Still into You _by_ Paramore,2.743531,-3.4612997,4.218916,-0.36531764,-2.208135,-1.6907116,6.4363976,-2.1948314,-2.5797722,10.185009
Subdivisions _by_ Rush,3.7931995,-2.7018406,1.4743326,-1.3017967,-4.320526,-0.24310738,3.7046514,-0.835958,-2.1712651,10.232424
T.N.T. _by_ ACDC,5.411892,-2.0619938,4.1423306,-5.0461917,-1.7610612,2.4988854,-0.7177288,-4.139275,2.512317,14.453052
That's All - 2007 Remaster _by_ Genesis,3.6023078,-4.8367114,1.3459327,1.9923596,-0.5518463,0.7058391,0.1812735,1.087109,-0.52371544,9.441504
That's What You Get _by_ Paramore,2.8033557,-7.048313,3.3432975,0.8491444,-1.1550138,-0.12771493,5.3631926,0.5554728,-1.6647111,11.233122
The Chain - 2004 Remaster _by_ Fleetwood Mac,0.19014019,-5.3631196,5.260853,1.9043359,0.7476456,1.8947479,1.0468302,2.9707828,2.0260425,4.8935285
The Man Who Sold The World _by_ Nirvan,6.725605,-5.9359493,2.496727,-3.6247385,-3.9318297,-0.55492026,2.8664699,-3.3887,2.232928,13.296273
The Only Exception _by_ Paramore,2.69624,-4.6252646,-0.1491691,-1.7276106,-2.4340074,0.5521502,3.6271267,1.0647739,-1.3320348,10.204273
The Spirit Of Radio _by_ Rush,5.644608,-2.661458,2.3437612,-3.531846,-4.687916,-0.2562464,4.583167,-3.3817797,-2.8074415,10.628454
This Is Why _by_ Paramore,2.2978308,-4.1998305,-0.20837083,1.2511029,-0.25235784,-0.5118676,3.170802,-0.7388403,0.7272107,8.233387
Throwing It All Away - 2007 Remaster _by_ Genesis,3.574159,-2.9990432,2.7496033,-2.5539665,-3.2835193,1.0121948,3.8424807,0.38872078,-1.2107381,9.383947
Thunderstruck _by_ ACDC,4.386628,-6.3156133,5.0414314,1.8218222,-2.0898113,-3.5714867,9.965874,-1.2190799,-2.4825056,14.653927
Tom Sawyer _by_ Rush,4.1138673,-4.2523494,2.319664,-1.6753485,-3.065302,0.29072446,4.175664,0.19418971,-1.2880316,8.407124
Under Pressure _by_ Queen,3.1720855,-2.1648352,4.696612,-1.7179153,-3.3857262,1.622614,5.3934703,-2.6572735,-1.5627084,6.561425
Uptown Girl _by_ Billy Joel,3.390311,-8.154966,2.6877394,3.9901624,0.559004,0.09745734,4.148869,0.09445827,-1.8838669,16.175758
Vienna _by_ Billy Joel,3.7137125,-1.7656022,1.8994715,-1.731416,-2.9203954,3.3996458,-1.7897203,-0.14901753,-0.57348794,9.702574
We Didn't Start the Fire _by_ Billy Joel,3.1834285,-4.7394667,2.27568,1.393445,-0.03608126,-0.68936807,2.7887697,-0.8655337,-0.28193623,9.26135
When Love And Hate Collide _by_ Def Leppard,1.6679723,-4.581382,2.5323396,1.2497777,-1.6440759,0.58164614,2.487283,0.19031326,0.018243244,8.534269
Whole Lotta Love - 1990 Remaster _by_ Led Zeppelin,2.6872265,-5.6548066,1.7570525,1.9745939,-1.7217201,2.5635881,4.4454603,-0.64793986,0.05027651,7.052324
Working Man _by_ Rush,3.1095095,-3.2737832,1.1407607,-1.0924536,-1.2104483,-0.71875244,4.779519,-1.2412618,-1.0499972,7.550051
You Shook Me All Night Long _by_ ACDC,3.5311003,-3.1671312,4.502563,0.06802648,-2.5825572,0.22939342,4.1922593,-2.2391877,-1.3415306,8.894257
YYZ _by_ Rush,1.825109,-3.1434772,1.0175114,-0.9011051,-0.23268357,1.7005272,1.7035279,1.8155447,-1.9865744,7.500013
